order_id,user_id,restaurant_id,order_date,amount,payment_mode,order_status,delivery_time_mins
ORD_000970,USR_0203,RES_024,2026-06-02,195.07,UPI,Delivered,60.0
ORD_000971,USR_0081,RES_027,2026-06-02,499.44,UPI,Delivered,58.0
ORD_000972,USR_0066,RES_048,2026-06-02,821.36,COD,Delivered,62.0
ORD_000973,USR_0188,RES_033,2026-06-03,1460.58,Credit Card,Delivered,53.0
ORD_000974,USR_0130,RES_017,2026-06-03,227.17,COD,Delivered,45.0
ORD_000975,USR_0164,RES_032,2026-06-03,780.34,Credit Card,Cancelled,
ORD_000976,USR_0008,RES_021,2026-06-03,1366.05,Credit Card,Delivered,62.0
ORD_000977,USR_0165,RES_021,2026-06-03,682.82,Debit Card,Delivered,42.0
ORD_000978,USR_0225,RES_004,2026-06-04,519.97,Debit Card,Delivered,22.0
ORD_000979,USR_0012,RES_005,2026-06-04,315.0,Credit Card,Delivered,61.0
ORD_000980,USR_0213,RES_026,2026-06-04,225.61,Credit Card,Delivered,38.0
ORD_000981,USR_0030,RES_012,2026-06-05,169.77,Net Banking,Delivered,32.0
ORD_000982,USR_0078,RES_020,2026-06-05,1589.25,Debit Card,Delivered,23.0
ORD_000983,USR_0214,RES_005,2026-06-05,404.05,UPI,Cancelled,
ORD_000984,USR_0066,RES_034,2026-06-05,1257.42,Debit Card,Delivered,49.0
ORD_000985,USR_0101,RES_013,2026-06-05,1510.24,Net Banking,Cancelled,
ORD_000986,USR_0202,RES_006,2026-06-05,783.18,Net Banking,Delivered,25.0
ORD_000987,USR_0109,RES_038,2026-06-05,455.58,Debit Card,Cancelled,
ORD_000988,USR_0009,RES_017,2026-06-05,959.81,Debit Card,Delivered,20.0
ORD_000989,USR_0218,RES_046,2026-06-05,1690.87,Debit Card,Cancelled,
ORD_000990,USR_0186,RES_016,2026-06-06,414.15,Net Banking,Delivered,64.0
ORD_000991,USR_0145,RES_043,2026-06-06,443.42,UPI,Delivered,47.0
ORD_000992,USR_0131,RES_003,2026-06-06,598.06,COD,Delivered,56.0
ORD_000993,USR_0014,RES_031,2026-06-06,1603.12,Net Banking,Cancelled,
ORD_000994,USR_0213,RES_024,2026-06-06,392.92,COD,Delivered,30.0
ORD_000995,USR_0136,RES_015,2026-06-06,173.71,UPI,Cancelled,
ORD_000996,USR_0119,RES_048,2026-06-07,1213.63,Credit Card,Cancelled,
ORD_000997,USR_0225,RES_021,2026-06-07,572.63,COD,Delivered,41.0
ORD_000998,USR_0218,RES_033,2026-06-07,1251.48,Net Banking,Delivered,49.0
ORD_000999,USR_0183,RES_022,2026-06-07,1470.55,UPI,Delivered,23.0
ORD_001000,USR_0210,RES_009,2026-06-07,915.24,Credit Card,Delivered,62.0
ORD_001001,USR_0179,RES_003,2026-06-07,438.95,Net Banking,Delivered,43.0
ORD_001002,USR_0189,RES_028,2026-06-08,884.0,COD,Delivered,40.0
ORD_001003,USR_0132,RES_007,2026-06-08,411.48,UPI,Delivered,24.0
ORD_001004,USR_0222,RES_048,2026-06-08,798.89,Debit Card,Cancelled,
ORD_001005,USR_0150,RES_047,2026-06-08,1607.49,Debit Card,Delivered,45.0
ORD_001006,USR_0190,RES_041,2026-06-08,795.81,COD,Delivered,29.0
ORD_001007,USR_0101,RES_003,2026-06-08,1525.64,COD,Delivered,46.0
ORD_001008,USR_0198,RES_004,2026-06-08,1792.75,Credit Card,Delivered,64.0
ORD_001009,USR_0068,RES_014,2026-06-08,802.24,UPI,Delivered,44.0
ORD_001010,USR_0224,RES_031,2026-06-08,1267.0,Credit Card,Delivered,32.0
ORD_001011,USR_0164,RES_008,2026-06-08,374.71,COD,Delivered,63.0
ORD_001012,USR_0052,RES_007,2026-06-08,1524.98,Net Banking,Delivered,57.0
ORD_001013,USR_0050,RES_034,2026-06-09,875.76,Debit Card,Delivered,36.0
ORD_001014,USR_0161,RES_043,2026-06-09,1611.32,Debit Card,Delivered,64.0
ORD_001015,USR_0203,RES_050,2026-06-09,1455.78,COD,Delivered,50.0
ORD_001016,USR_0173,RES_006,2026-06-09,1340.54,UPI,Delivered,47.0
ORD_001017,USR_0163,RES_045,2026-06-09,439.56,COD,Delivered,45.0
ORD_001018,USR_0172,RES_038,2026-06-10,127.48,Credit Card,Delivered,28.0
ORD_001019,USR_0145,RES_002,2026-06-10,1758.63,Debit Card,Delivered,23.0
ORD_001020,USR_0216,RES_040,2026-06-10,1230.24,Debit Card,Delivered,51.0
ORD_001021,USR_0221,RES_003,2026-06-10,1522.74,COD,Delivered,50.0
ORD_001022,USR_0050,RES_042,2026-06-10,936.65,COD,Delivered,52.0
ORD_001023,USR_0118,RES_001,2026-06-10,786.78,Credit Card,Delivered,61.0
ORD_001024,USR_0026,RES_038,2026-06-10,1740.49,Debit Card,Delivered,35.0
ORD_001025,USR_0206,RES_039,2026-06-10,1143.06,UPI,Cancelled,
ORD_001026,USR_0207,RES_048,2026-06-11,1122.91,Net Banking,Delivered,54.0
ORD_001027,USR_0155,RES_009,2026-06-11,203.93,UPI,Delivered,34.0
ORD_001028,USR_0034,RES_013,2026-06-11,1269.65,Credit Card,Delivered,34.0
ORD_001029,USR_0093,RES_012,2026-06-11,1250.31,UPI,Delivered,19.0
ORD_001030,USR_0143,RES_038,2026-06-12,675.55,Net Banking,Delivered,61.0
ORD_001031,USR_0193,RES_015,2026-06-12,158.94,COD,Delivered,40.0
ORD_001032,USR_0071,RES_011,2026-06-12,1486.14,Debit Card,Delivered,17.0
ORD_001033,USR_0093,RES_014,2026-06-12,925.59,Debit Card,Delivered,34.0
ORD_001034,USR_0221,RES_012,2026-06-12,854.76,Debit Card,Delivered,45.0
ORD_001035,USR_0149,RES_038,2026-06-13,737.47,Credit Card,Delivered,29.0
ORD_001036,USR_0026,RES_027,2026-06-13,1588.52,UPI,Delivered,50.0
ORD_001037,USR_0209,RES_014,2026-06-13,203.64,Net Banking,Delivered,54.0
ORD_001038,USR_0057,RES_024,2026-06-13,1730.55,UPI,Delivered,25.0
ORD_001039,USR_0117,RES_048,2026-06-13,944.13,COD,Delivered,51.0
ORD_001040,USR_0130,RES_022,2026-06-13,1240.43,COD,Delivered,60.0
ORD_001041,USR_0129,RES_050,2026-06-13,289.65,Debit Card,Delivered,48.0
ORD_001042,USR_0048,RES_018,2026-06-13,1107.17,Credit Card,Delivered,27.0
ORD_001043,USR_0200,RES_013,2026-06-14,586.15,UPI,Delivered,34.0
ORD_001044,USR_0183,RES_022,2026-06-14,1084.49,COD,Delivered,42.0
ORD_001045,USR_0161,RES_004,2026-06-14,129.01,COD,Delivered,47.0
ORD_001046,USR_0179,RES_017,2026-06-14,352.53,COD,Delivered,38.0
ORD_001047,USR_0223,RES_024,2026-06-14,218.43,COD,Delivered,45.0
ORD_001048,USR_0224,RES_022,2026-06-14,1720.03,UPI,Delivered,47.0
ORD_001049,USR_0086,RES_034,2026-06-14,1441.41,COD,Delivered,54.0
ORD_001050,USR_0083,RES_008,2026-06-14,1784.4,Net Banking,Delivered,22.0
ORD_001051,USR_0122,RES_044,2026-06-14,211.17,Debit Card,Delivered,65.0
ORD_001052,USR_0202,RES_038,2026-06-14,1072.91,COD,Delivered,36.0
ORD_001053,USR_0216,RES_037,2026-06-15,306.66,Net Banking,Delivered,44.0
ORD_001054,USR_0099,RES_015,2026-06-15,1145.47,Credit Card,Cancelled,
ORD_001055,USR_0229,RES_037,2026-06-15,1645.2,COD,Delivered,59.0
ORD_001056,USR_0011,RES_012,2026-06-15,1787.86,Net Banking,Cancelled,
ORD_001057,USR_0170,RES_031,2026-06-15,750.89,UPI,Delivered,29.0
ORD_001058,USR_0170,RES_031,2026-06-15,1018.86,Net Banking,Delivered,15.0
ORD_001059,USR_0013,RES_047,2026-06-15,922.11,Debit Card,Delivered,27.0
ORD_001060,USR_0158,RES_046,2026-06-15,1509.79,UPI,Delivered,46.0
ORD_001061,USR_0205,RES_041,2026-06-15,1075.79,Credit Card,Delivered,16.0
ORD_001062,USR_0226,RES_018,2026-06-15,1240.37,COD,Cancelled,
ORD_001063,USR_0209,RES_009,2026-06-15,740.99,Net Banking,Delivered,58.0
ORD_001064,USR_0026,RES_038,2026-06-15,246.07,Net Banking,Delivered,55.0
ORD_001065,USR_0194,RES_014,2026-06-15,1111.98,Debit Card,Delivered,23.0
ORD_001066,USR_0227,RES_010,2026-06-15,1743.7,COD,Delivered,38.0
ORD_001067,USR_0047,RES_004,2026-06-16,782.46,UPI,Cancelled,
ORD_001068,USR_0139,RES_004,2026-06-16,204.77,UPI,Delivered,39.0
ORD_001069,USR_0131,RES_006,2026-06-16,1790.48,COD,Delivered,19.0
ORD_001070,USR_0185,RES_012,2026-06-16,386.69,Debit Card,Cancelled,
ORD_001071,USR_0157,RES_003,2026-06-16,1333.19,UPI,Cancelled,
ORD_001072,USR_0222,RES_030,2026-06-17,419.06,Net Banking,Delivered,64.0
ORD_001073,USR_0202,RES_038,2026-06-17,432.81,Debit Card,Delivered,62.0
ORD_001074,USR_0127,RES_029,2026-06-17,383.81,Net Banking,Delivered,33.0
ORD_001075,USR_0208,RES_049,2026-06-17,1568.18,Debit Card,Cancelled,
ORD_001076,USR_0049,RES_031,2026-06-17,244.64,Net Banking,Cancelled,
ORD_001077,USR_0095,RES_049,2026-06-17,821.53,Debit Card,Delivered,51.0
ORD_001078,USR_0210,RES_040,2026-06-17,1172.95,Credit Card,Delivered,48.0
ORD_001079,USR_0101,RES_014,2026-06-17,906.34,UPI,Delivered,55.0
ORD_001080,USR_0228,RES_012,2026-06-17,761.0,UPI,Cancelled,
ORD_001081,USR_0150,RES_030,2026-06-17,882.12,Debit Card,Delivered,25.0
ORD_001082,USR_0173,RES_048,2026-06-17,1684.89,Debit Card,Delivered,20.0
ORD_001083,USR_0222,RES_014,2026-06-18,1549.96,Debit Card,Cancelled,
ORD_001084,USR_0100,RES_024,2026-06-18,925.11,Net Banking,Cancelled,
ORD_001085,USR_0056,RES_007,2026-06-18,1612.7,Credit Card,Delivered,45.0
ORD_001086,USR_0089,RES_028,2026-06-18,673.07,COD,Delivered,41.0
ORD_001087,USR_0139,RES_027,2026-06-18,1629.06,Net Banking,Cancelled,
ORD_001088,USR_0163,RES_030,2026-06-18,248.46,UPI,Delivered,19.0
ORD_001089,USR_0136,RES_027,2026-06-18,884.96,COD,Delivered,28.0
ORD_001090,USR_0211,RES_018,2026-06-18,1269.39,COD,Cancelled,
ORD_001091,USR_0177,RES_026,2026-06-19,643.45,Debit Card,Delivered,46.0
ORD_001092,USR_0214,RES_025,2026-06-19,1522.1,Net Banking,Delivered,34.0
ORD_001093,USR_0160,RES_023,2026-06-19,928.28,Credit Card,Delivered,24.0
ORD_001094,USR_0046,RES_015,2026-06-19,351.62,Net Banking,Cancelled,
ORD_001095,USR_0171,RES_024,2026-06-19,747.15,COD,Delivered,24.0
ORD_001096,USR_0098,RES_009,2026-06-19,1153.21,Net Banking,Delivered,47.0
ORD_001097,USR_0217,RES_026,2026-06-19,1387.42,Credit Card,Delivered,45.0
ORD_001098,USR_0150,RES_047,2026-06-19,1471.91,Debit Card,Delivered,43.0
ORD_001099,USR_0180,RES_045,2026-06-20,1306.06,COD,Delivered,34.0
ORD_001100,USR_0159,RES_015,2026-06-20,525.14,UPI,Delivered,49.0
ORD_001101,USR_0225,RES_001,2026-06-20,669.29,COD,Delivered,34.0
ORD_001102,USR_0168,RES_001,2026-06-20,378.95,Net Banking,Delivered,34.0
ORD_001103,USR_0228,RES_034,2026-06-20,946.66,COD,Delivered,24.0
ORD_001104,USR_0200,RES_013,2026-06-20,440.11,Debit Card,Delivered,65.0
ORD_001105,USR_0212,RES_026,2026-06-20,612.52,COD,Delivered,58.0
ORD_001106,USR_0090,RES_044,2026-06-20,1704.33,Debit Card,Delivered,46.0
ORD_001107,USR_0228,RES_034,2026-06-20,889.21,Debit Card,Delivered,23.0
ORD_001108,USR_0198,RES_034,2026-06-20,210.07,Debit Card,Cancelled,
ORD_001109,USR_0171,RES_024,2026-06-20,1525.65,COD,Delivered,46.0
ORD_001110,USR_0185,RES_045,2026-06-20,579.0,Net Banking,Delivered,38.0
ORD_001111,USR_0099,RES_041,2026-06-21,1163.2,UPI,Delivered,58.0
ORD_001112,USR_0092,RES_038,2026-06-21,1119.92,Debit Card,Delivered,65.0
ORD_001113,USR_0003,RES_044,2026-06-21,1742.08,Net Banking,Cancelled,
ORD_001114,USR_0180,RES_032,2026-06-21,153.69,UPI,Cancelled,
ORD_001115,USR_0166,RES_026,2026-06-21,301.5,Net Banking,Delivered,31.0
ORD_001116,USR_0211,RES_021,2026-06-22,1263.07,UPI,Cancelled,
ORD_001117,USR_0188,RES_047,2026-06-22,210.21,Credit Card,Delivered,42.0
ORD_001118,USR_0198,RES_019,2026-06-22,1594.67,COD,Delivered,30.0
ORD_001119,USR_0016,RES_035,2026-06-22,1036.4,UPI,Delivered,35.0
ORD_001120,USR_0092,RES_015,2026-06-22,1394.07,UPI,Cancelled,
ORD_001121,USR_0224,RES_026,2026-06-22,127.29,UPI,Delivered,62.0
ORD_001122,USR_0202,RES_015,2026-06-22,1466.62,Debit Card,Delivered,33.0
ORD_001123,USR_0220,RES_026,2026-06-22,972.27,UPI,Delivered,25.0
ORD_001124,USR_0219,RES_022,2026-06-23,464.71,Net Banking,Delivered,17.0
ORD_001125,USR_0187,RES_013,2026-06-23,974.68,COD,Delivered,32.0
ORD_001126,USR_0121,RES_031,2026-06-23,887.33,Debit Card,Cancelled,
ORD_001127,USR_0099,RES_012,2026-06-24,763.36,COD,Delivered,44.0
ORD_001128,USR_0135,RES_024,2026-06-24,688.99,Net Banking,Delivered,22.0
ORD_001129,USR_0102,RES_009,2026-06-24,1254.17,UPI,Delivered,34.0
ORD_001130,USR_0026,RES_010,2026-06-25,354.47,COD,Delivered,52.0
ORD_001131,USR_0182,RES_004,2026-06-25,1256.42,Credit Card,Delivered,56.0
ORD_001132,USR_0108,RES_045,2026-06-25,542.12,Net Banking,Delivered,47.0
ORD_001133,USR_0140,RES_009,2026-06-25,941.17,COD,Delivered,22.0
ORD_001134,USR_0230,RES_043,2026-06-25,1432.67,COD,Delivered,45.0
ORD_001135,USR_0158,RES_043,2026-06-25,1399.92,COD,Delivered,58.0
ORD_001136,USR_0216,RES_021,2026-06-25,1329.16,Credit Card,Delivered,52.0
ORD_001137,USR_0226,RES_012,2026-06-25,492.96,COD,Delivered,62.0
ORD_001138,USR_0210,RES_023,2026-06-26,722.28,Credit Card,Delivered,34.0
ORD_001139,USR_0210,RES_004,2026-06-26,1348.21,Debit Card,Cancelled,
ORD_001140,USR_0151,RES_024,2026-06-26,1403.83,Debit Card,Delivered,42.0
ORD_001141,USR_0119,RES_013,2026-06-26,245.77,Debit Card,Delivered,46.0
ORD_001142,USR_0204,RES_039,2026-06-26,1678.69,COD,Delivered,18.0
ORD_001143,USR_0041,RES_013,2026-06-26,1257.21,Debit Card,Delivered,29.0
ORD_001144,USR_0178,RES_038,2026-06-26,597.41,Credit Card,Delivered,55.0
ORD_001145,USR_0225,RES_040,2026-06-26,918.45,Credit Card,Delivered,53.0
ORD_001146,USR_0098,RES_030,2026-06-26,150.89,COD,Delivered,52.0
ORD_001147,USR_0159,RES_048,2026-06-26,1133.39,Credit Card,Delivered,59.0
ORD_001148,USR_0017,RES_011,2026-06-27,1279.12,Net Banking,Delivered,24.0
ORD_001149,USR_0033,RES_049,2026-06-27,1053.11,Net Banking,Delivered,38.0
ORD_001150,USR_0037,RES_033,2026-06-27,1382.26,UPI,Delivered,34.0
ORD_001151,USR_0089,RES_028,2026-06-27,1082.16,COD,Delivered,32.0
ORD_001152,USR_0170,RES_026,2026-06-27,1676.49,Net Banking,Delivered,39.0
ORD_001153,USR_0199,RES_003,2026-06-27,838.38,COD,Delivered,33.0
ORD_001154,USR_0212,RES_003,2026-06-27,1082.14,Credit Card,Delivered,24.0
ORD_001155,USR_0114,RES_002,2026-06-27,679.56,UPI,Delivered,25.0
ORD_001156,USR_0226,RES_024,2026-06-27,1709.97,Net Banking,Delivered,29.0
ORD_001157,USR_0220,RES_037,2026-06-28,1696.25,Debit Card,Delivered,41.0
ORD_001158,USR_0224,RES_031,2026-06-28,1683.83,UPI,Delivered,63.0
ORD_001159,USR_0188,RES_030,2026-06-28,1316.49,Net Banking,Delivered,56.0
ORD_001160,USR_0174,RES_013,2026-06-28,131.04,COD,Cancelled,
ORD_001161,USR_0230,RES_048,2026-06-28,645.26,UPI,Delivered,50.0
ORD_001162,USR_0137,RES_016,2026-06-28,1490.9,Debit Card,Cancelled,
ORD_001163,USR_0202,RES_027,2026-06-28,522.66,Net Banking,Delivered,50.0
ORD_001164,USR_0142,RES_022,2026-06-28,1458.55,COD,Delivered,35.0
ORD_001165,USR_0215,RES_031,2026-06-28,1549.54,Debit Card,Delivered,40.0
ORD_001166,USR_0189,RES_008,2026-06-28,1426.06,UPI,Delivered,39.0
ORD_001167,USR_0053,RES_012,2026-06-29,927.02,COD,Cancelled,
ORD_001168,USR_0189,RES_027,2026-06-29,484.56,Credit Card,Cancelled,
ORD_001169,USR_0197,RES_045,2026-06-29,1149.73,Debit Card,Delivered,63.0
ORD_001170,USR_0196,RES_007,2026-06-29,1030.63,UPI,Delivered,63.0
ORD_001171,USR_0126,RES_037,2026-06-29,1149.47,Credit Card,Delivered,31.0
ORD_001172,USR_0030,RES_003,2026-06-29,1256.18,Credit Card,Delivered,39.0
ORD_001173,USR_0107,RES_009,2026-06-29,1701.9,Credit Card,Cancelled,
ORD_001174,USR_0087,RES_013,2026-06-29,616.68,COD,Delivered,43.0
ORD_001175,USR_0234,RES_002,2026-06-29,376.05,Credit Card,Delivered,36.0
ORD_001176,USR_0225,RES_004,2026-06-30,354.83,COD,Cancelled,
ORD_001177,USR_0218,RES_046,2026-06-30,343.78,Net Banking,Delivered,35.0
ORD_001178,USR_0175,RES_004,2026-06-30,446.68,COD,Delivered,35.0
ORD_001179,USR_0197,RES_040,2026-06-30,1465.99,Net Banking,Cancelled,
ORD_001180,USR_0222,RES_034,2026-06-30,923.87,COD,Delivered,63.0
ORD_001181,USR_0214,RES_012,2026-07-01,1438.84,UPI,Delivered,31.0
ORD_001182,USR_0228,RES_001,2026-07-01,1586.88,COD,Delivered,48.0
ORD_001183,USR_0208,RES_042,2026-07-01,1105.96,Debit Card,Delivered,37.0
ORD_001184,USR_0174,RES_043,2026-07-01,171.78,COD,Delivered,25.0
ORD_001185,USR_0144,RES_029,2026-07-02,462.27,Credit Card,Delivered,33.0
ORD_001186,USR_0233,RES_031,2026-07-02,597.95,COD,Cancelled,
ORD_001187,USR_0222,RES_030,2026-07-02,827.06,COD,Delivered,61.0
ORD_001188,USR_0049,RES_022,2026-07-02,663.74,Debit Card,Delivered,60.0
ORD_001189,USR_0191,RES_001,2026-07-02,1056.95,UPI,Delivered,27.0
ORD_001190,USR_0014,RES_031,2026-07-03,1412.29,Credit Card,Delivered,15.0
ORD_001191,USR_0208,RES_003,2026-07-03,1273.86,UPI,Delivered,45.0
ORD_001192,USR_0171,RES_043,2026-07-03,1699.05,Net Banking,Delivered,46.0
ORD_001193,USR_0184,RES_022,2026-07-03,1087.62,Debit Card,Delivered,23.0
ORD_001194,USR_0144,RES_025,2026-07-03,474.24,Debit Card,Delivered,61.0
ORD_001195,USR_0179,RES_031,2026-07-03,914.35,Debit Card,Delivered,58.0
ORD_001196,USR_0178,RES_027,2026-07-03,486.99,COD,Delivered,63.0
ORD_001197,USR_0086,RES_034,2026-07-03,1356.78,Credit Card,Delivered,30.0
ORD_001198,USR_0235,RES_028,2026-07-03,650.2,COD,Delivered,34.0
ORD_001199,USR_0235,RES_007,2026-07-03,129.48,Credit Card,Delivered,44.0
ORD_001200,USR_0212,RES_035,2026-07-03,334.85,Credit Card,Delivered,52.0
ORD_001201,USR_0039,RES_004,2026-07-03,1498.04,Net Banking,Delivered,63.0
ORD_001202,USR_0229,RES_021,2026-07-03,330.07,Debit Card,Delivered,30.0
ORD_001203,USR_0160,RES_017,2026-07-04,1717.96,Net Banking,Delivered,36.0
ORD_001204,USR_0229,RES_049,2026-07-04,817.03,COD,Delivered,40.0
ORD_001205,USR_0217,RES_026,2026-07-04,477.44,UPI,Cancelled,
ORD_001206,USR_0041,RES_050,2026-07-04,1232.11,UPI,Delivered,56.0
ORD_001207,USR_0168,RES_039,2026-07-04,1462.61,Credit Card,Cancelled,
ORD_001208,USR_0114,RES_036,2026-07-04,1687.86,Credit Card,Delivered,32.0
ORD_001209,USR_0215,RES_026,2026-07-04,360.39,COD,Delivered,32.0
ORD_001210,USR_0148,RES_003,2026-07-04,502.08,COD,Delivered,30.0
ORD_001211,USR_0012,RES_017,2026-07-05,1221.19,Debit Card,Delivered,21.0
ORD_001212,USR_0197,RES_025,2026-07-05,411.13,COD,Delivered,25.0
ORD_001213,USR_0200,RES_024,2026-07-05,1713.65,UPI,Cancelled,
ORD_001214,USR_0100,RES_013,2026-07-05,868.72,COD,Delivered,56.0
ORD_001215,USR_0229,RES_037,2026-07-05,1529.21,COD,Delivered,45.0
ORD_001216,USR_0150,RES_009,2026-07-05,516.7,Credit Card,Cancelled,
ORD_001217,USR_0150,RES_044,2026-07-06,606.3,UPI,Delivered,46.0
ORD_001218,USR_0199,RES_047,2026-07-06,377.35,COD,Delivered,62.0
ORD_001219,USR_0233,RES_017,2026-07-06,345.77,Net Banking,Delivered,62.0
ORD_001220,USR_0001,RES_034,2026-07-06,153.99,Debit Card,Delivered,65.0
ORD_001221,USR_0223,RES_024,2026-07-06,229.1,Debit Card,Delivered,49.0
ORD_001222,USR_0024,RES_002,2026-07-06,911.43,Debit Card,Delivered,41.0
ORD_001223,USR_0222,RES_009,2026-07-06,1290.73,Net Banking,Delivered,50.0
ORD_001224,USR_0176,RES_020,2026-07-07,1584.98,Net Banking,Delivered,52.0
ORD_001225,USR_0027,RES_030,2026-07-07,1282.25,Credit Card,Delivered,26.0
ORD_001226,USR_0102,RES_034,2026-07-07,1772.33,Debit Card,Delivered,58.0
ORD_001227,USR_0214,RES_035,2026-07-07,1185.61,UPI,Cancelled,
ORD_001228,USR_0133,RES_001,2026-07-07,1055.76,Debit Card,Delivered,18.0
ORD_001229,USR_0168,RES_037,2026-07-07,1395.44,Credit Card,Delivered,57.0
ORD_001230,USR_0223,RES_043,2026-07-07,1619.71,Credit Card,Delivered,41.0
ORD_001231,USR_0187,RES_046,2026-07-07,1571.93,COD,Delivered,44.0
ORD_001232,USR_0229,RES_006,2026-07-07,1423.06,Credit Card,Delivered,30.0
ORD_001233,USR_0077,RES_049,2026-07-07,404.35,COD,Delivered,37.0
ORD_001234,USR_0216,RES_035,2026-07-07,538.26,Net Banking,Delivered,64.0
ORD_001235,USR_0116,RES_031,2026-07-08,259.59,UPI,Delivered,63.0
ORD_001236,USR_0207,RES_004,2026-07-08,1115.41,Credit Card,Cancelled,
ORD_001237,USR_0033,RES_001,2026-07-08,1501.53,COD,Delivered,50.0
ORD_001238,USR_0174,RES_050,2026-07-08,436.11,COD,Delivered,63.0
ORD_001239,USR_0163,RES_028,2026-07-08,746.32,COD,Cancelled,
ORD_001240,USR_0177,RES_043,2026-07-08,259.93,Debit Card,Delivered,60.0
ORD_001241,USR_0180,RES_045,2026-07-08,1750.43,Credit Card,Delivered,43.0
ORD_001242,USR_0207,RES_004,2026-07-08,1442.03,UPI,Delivered,48.0
ORD_001243,USR_0087,RES_018,2026-07-09,1748.33,UPI,Cancelled,
ORD_001244,USR_0213,RES_034,2026-07-09,579.41,COD,Delivered,22.0
ORD_001245,USR_0235,RES_046,2026-07-09,1086.44,Credit Card,Delivered,31.0
ORD_001246,USR_0168,RES_012,2026-07-09,1422.35,UPI,Delivered,56.0
ORD_001247,USR_0131,RES_027,2026-07-09,1350.69,Credit Card,Delivered,21.0
ORD_001248,USR_0149,RES_038,2026-07-09,1295.36,Debit Card,Delivered,22.0
ORD_001249,USR_0206,RES_001,2026-07-10,342.89,Credit Card,Delivered,60.0
ORD_001250,USR_0076,RES_029,2026-07-10,1546.33,Debit Card,Delivered,61.0
ORD_001251,USR_0194,RES_005,2026-07-10,1047.45,COD,Delivered,32.0
ORD_001252,USR_0224,RES_031,2026-07-10,1108.83,Credit Card,Delivered,47.0
ORD_001253,USR_0160,RES_026,2026-07-10,909.88,COD,Delivered,49.0
ORD_001254,USR_0212,RES_007,2026-07-10,1500.39,Debit Card,Delivered,57.0
ORD_001255,USR_0042,RES_022,2026-07-10,1107.82,Net Banking,Delivered,35.0
ORD_001256,USR_0179,RES_017,2026-07-10,1415.32,Credit Card,Delivered,31.0
ORD_001257,USR_0126,RES_001,2026-07-11,567.31,Debit Card,Delivered,42.0
ORD_001258,USR_0231,RES_023,2026-07-11,920.07,COD,Delivered,45.0
ORD_001259,USR_0083,RES_016,2026-07-11,1013.67,Net Banking,Delivered,32.0
ORD_001260,USR_0173,RES_038,2026-07-11,261.64,Debit Card,Delivered,39.0
ORD_001261,USR_0080,RES_004,2026-07-12,1157.51,COD,Delivered,22.0
ORD_001262,USR_0223,RES_003,2026-07-12,1331.5,Credit Card,Cancelled,
ORD_001263,USR_0166,RES_024,2026-07-12,1703.3,COD,Delivered,25.0
ORD_001264,USR_0217,RES_017,2026-07-12,754.48,Credit Card,Delivered,62.0
ORD_001265,USR_0230,RES_050,2026-07-12,1257.21,UPI,Delivered,36.0
ORD_001266,USR_0228,RES_034,2026-07-12,1695.84,COD,Delivered,34.0
ORD_001267,USR_0237,RES_015,2026-07-12,344.06,COD,Delivered,65.0
ORD_001268,USR_0196,RES_019,2026-07-12,985.83,Credit Card,Delivered,30.0
ORD_001269,USR_0158,RES_015,2026-07-12,1041.98,Credit Card,Delivered,54.0
ORD_001270,USR_0234,RES_042,2026-07-12,210.97,Net Banking,Delivered,42.0
ORD_001271,USR_0221,RES_012,2026-07-12,947.13,Debit Card,Delivered,51.0
ORD_001272,USR_0199,RES_003,2026-07-12,883.89,Debit Card,Delivered,46.0
ORD_001273,USR_0120,RES_042,2026-07-13,1261.41,Credit Card,Delivered,16.0
ORD_001274,USR_0007,RES_005,2026-07-13,1758.78,COD,Cancelled,
ORD_001275,USR_0090,RES_044,2026-07-13,361.36,Debit Card,Cancelled,
ORD_001276,USR_0221,RES_008,2026-07-13,1287.95,UPI,Delivered,63.0
ORD_001277,USR_0078,RES_041,2026-07-13,1627.03,COD,Delivered,42.0
ORD_001278,USR_0035,RES_013,2026-07-13,993.2,Credit Card,Delivered,39.0
ORD_001279,USR_0238,RES_011,2026-07-13,132.91,Credit Card,Delivered,34.0
ORD_001280,USR_0217,RES_036,2026-07-13,822.47,Credit Card,Cancelled,
ORD_001281,USR_0181,RES_022,2026-07-13,1564.1,Debit Card,Delivered,20.0
ORD_001282,USR_0002,RES_050,2026-07-13,591.17,Debit Card,Delivered,16.0
ORD_001283,USR_0199,RES_042,2026-07-13,276.56,Credit Card,Delivered,57.0
ORD_001284,USR_0152,RES_028,2026-07-13,1688.94,Debit Card,Cancelled,
ORD_001285,USR_0194,RES_009,2026-07-14,684.3,COD,Delivered,17.0
ORD_001286,USR_0032,RES_013,2026-07-14,863.49,UPI,Delivered,17.0
ORD_001287,USR_0184,RES_015,2026-07-14,766.6,Debit Card,Delivered,59.0
ORD_001288,USR_0062,RES_039,2026-07-14,629.36,Credit Card,Delivered,15.0
ORD_001289,USR_0188,RES_001,2026-07-14,795.36,COD,Delivered,58.0
ORD_001290,USR_0237,RES_027,2026-07-14,271.53,Net Banking,Delivered,15.0
ORD_001291,USR_0197,RES_004,2026-07-14,1568.5,Net Banking,Delivered,20.0
ORD_001292,USR_0199,RES_042,2026-07-14,351.83,Net Banking,Delivered,42.0
ORD_001293,USR_0095,RES_042,2026-07-15,1341.49,Debit Card,Delivered,63.0
